monthly_income,monthly_expenses,monthly_emi,cash_flow_surplus,debt_to_income,average_balance,minimum_balance_ratio,income_stability,expense_volatility,transaction_regularity,negative_cashflow_months,income_trend_3m,utility_payment_consistency,digital_transaction_ratio,savings_rate,failed_payment_count,non_debt_recurring_obligations,existing_debt_amount,credit_history_available,credit_history_length,default_probability_ground_truth,default_risk
100030.86,49596.59,6000.0,44434.27,0.06,262163.16,0.5862,0.975,0.071,0.91,0,0.0527,0.943,0.889,0.4442,0,5434.65,90000.0,0,0,0.0003,0
15880.07,12151.18,16000.0,-12271.12,1.0076,592.52,0.0315,0.899,0.131,0.724,24,-0.2261,0.746,0.675,0.0,1,4159.13,384000.0,0,0,1.0,1
83638.17,43884.81,0.0,39753.37,0.0,222498.25,0.5256,0.972,0.056,0.947,0,0.0685,0.921,0.783,0.4753,0,5100.1,0.0,0,0,0.0005,0
32073.51,20543.29,2500.0,9030.21,0.0779,49095.84,0.41,0.886,0.129,0.874,0,0.1069,0.927,0.902,0.2815,0,4190.9,30000.0,0,0,0.273,0
64919.64,32780.44,6000.0,26139.21,0.0924,171370.89,0.8045,0.975,0.097,0.94,0,0.0527,0.95,0.853,0.4026,0,6965.32,90000.0,1,12,0.0026,0
90157.79,42902.69,0.0,47255.1,0.0,269224.76,0.6264,0.973,0.086,0.962,0,0.0591,0.966,0.904,0.5241,0,6448.7,0.0,0,0,0.0001,0
41943.7,26366.64,0.0,15577.06,0.0,76748.82,0.3441,0.904,0.114,0.888,0,0.0139,0.963,0.949,0.3714,0,3103.97,0.0,0,0,0.0692,0
64057.03,32458.87,3000.0,28598.17,0.0468,173186.11,0.6889,0.976,0.103,0.914,0,0.0533,0.932,0.904,0.4464,0,6173.01,45000.0,0,0,0.0025,0
74050.12,36321.35,0.0,37728.77,0.0,213358.13,0.6118,0.974,0.097,0.974,0,0.0521,0.96,0.868,0.5095,0,5568.98,0.0,0,0,0.0005,0
72425.82,35931.32,0.0,36494.5,0.0,215439.56,0.6935,0.972,0.093,0.961,0,0.0607,0.968,0.771,0.5039,0,5734.79,0.0,0,0,0.0005,0
43274.8,27569.82,0.0,15704.98,0.0,79153.94,0.3717,0.893,0.154,0.803,0,0.0429,0.919,0.901,0.3629,0,3496.39,0.0,0,0,0.1898,0
71367.35,43239.12,12000.0,16128.23,0.1681,83229.46,0.3946,0.843,0.174,0.857,0,0.406,0.829,0.883,0.226,0,6956.45,216000.0,1,10,0.3941,1
57810.98,29496.54,0.0,28314.44,0.0,169206.53,0.7339,0.974,0.077,0.943,0,0.043,0.948,0.822,0.4898,0,8090.1,0.0,0,0,0.0012,0
62932.88,30676.28,0.0,32256.59,0.0,200844.45,0.8933,0.974,0.09,0.945,0,0.0428,0.982,0.817,0.5126,0,6620.57,0.0,0,0,0.0004,0
79455.85,48874.81,8000.0,22581.04,0.1007,102062.43,0.3331,0.876,0.179,0.848,0,0.2144,0.896,0.821,0.2842,1,6550.17,144000.0,1,6,0.4088,0
43808.79,27510.37,3500.0,12798.42,0.0799,72000.95,0.4528,0.891,0.125,0.805,0,-0.1706,0.941,0.95,0.2921,0,3505.45,42000.0,0,0,0.294,0
86873.02,53328.45,8000.0,25544.57,0.0921,120087.69,0.4298,0.831,0.148,0.869,0,0.4204,0.958,0.848,0.294,0,7362.63,144000.0,1,5,0.0422,0
20324.1,15535.25,8000.0,-3211.16,0.3936,662.75,0.0246,0.91,0.084,0.704,24,-0.1298,0.711,0.594,0.0,2,4648.51,192000.0,0,0,1.0,1
54912.75,28319.01,0.0,26593.74,0.0,176474.38,1.0181,0.974,0.107,0.93,0,0.0478,0.973,0.855,0.4843,0,7360.02,0.0,0,0,0.0007,0
41831.58,26015.46,0.0,15816.12,0.0,83765.91,0.4381,0.893,0.155,0.912,0,-0.1256,0.956,0.913,0.3781,0,4233.23,0.0,0,0,0.1305,1
24333.63,15689.17,2500.0,6144.46,0.1027,39791.81,0.5874,0.899,0.118,0.841,0,0.0188,0.854,0.85,0.2525,0,4402.01,30000.0,0,0,0.3907,1
43237.03,21692.3,6000.0,15544.73,0.1388,114041.64,0.9918,0.971,0.114,0.946,0,0.0468,0.941,0.898,0.3595,0,5986.33,90000.0,1,3,0.0102,0
28207.74,21514.08,16000.0,-9306.33,0.5672,631.97,0.0177,0.905,0.094,0.701,24,-0.1949,0.566,0.506,0.0,2,6308.73,384000.0,0,0,1.0,1
106820.9,65512.48,8000.0,33308.42,0.0749,141635.1,0.265,0.836,0.184,0.877,0,0.3276,0.927,0.78,0.3118,0,9303.77,144000.0,0,0,0.0724,0
30611.47,23278.4,16000.0,-8666.93,0.5227,553.56,0.0163,0.928,0.098,0.708,24,-0.0791,0.7,0.689,0.0,1,6460.67,384000.0,0,0,1.0,1
30140.45,23053.18,8000.0,-912.73,0.2654,1288.54,0.0166,0.911,0.116,0.761,16,-0.2054,0.674,0.731,0.0,2,5879.44,192000.0,1,24,0.9999,1
44640.78,28887.23,0.0,15753.56,0.0,78817.55,0.4001,0.869,0.155,0.939,0,-0.1093,0.886,0.894,0.3529,0,3308.85,0.0,0,0,0.2096,0
37627.58,24031.21,1500.0,12096.37,0.0399,66288.4,0.4724,0.881,0.141,0.815,0,0.0019,0.928,0.939,0.3215,0,3702.14,18000.0,0,0,0.2259,0
38735.83,24712.52,0.0,14023.31,0.0,72909.98,0.4181,0.895,0.141,0.814,0,-0.0858,0.978,0.84,0.362,0,4212.23,0.0,0,0,0.1944,0
90839.51,56964.52,12000.0,21874.99,0.1321,109661.46,0.3763,0.833,0.211,0.867,0,0.3815,0.934,0.871,0.2408,1,9614.17,216000.0,1,18,0.4187,0
84622.86,42294.92,6000.0,36327.93,0.0709,216439.33,0.5959,0.974,0.089,0.911,0,0.0488,0.984,0.857,0.4293,0,5913.07,90000.0,0,0,0.001,0
37275.89,23747.02,0.0,13528.88,0.0,65674.85,0.3058,0.911,0.126,0.927,0,0.1203,0.887,0.826,0.3629,0,3960.76,0.0,0,0,0.1341,0
37758.09,24205.75,1500.0,12052.34,0.0397,63658.6,0.3509,0.891,0.098,0.862,0,0.0667,0.889,0.884,0.3192,0,4818.0,18000.0,0,0,0.1714,0
126925.32,80276.33,8000.0,38648.99,0.063,165812.3,0.2955,0.84,0.187,0.907,0,0.2736,0.847,0.744,0.3045,0,9451.46,144000.0,1,8,0.0517,0
37459.91,23908.41,0.0,13551.51,0.0,69591.03,0.3736,0.895,0.137,0.935,0,0.0315,0.862,0.83,0.3618,0,3502.03,0.0,0,0,0.1788,1
47966.02,29776.55,12000.0,6189.46,0.2502,50939.35,0.6564,0.873,0.147,0.901,0,0.2336,0.96,0.882,0.129,0,10735.09,216000.0,0,0,0.3864,0
65126.01,31550.5,3000.0,30575.51,0.0461,184126.18,0.6841,0.975,0.1,0.926,0,0.0546,0.958,0.859,0.4695,0,6223.22,45000.0,1,12,0.0017,0
49974.11,30969.83,1500.0,17504.28,0.03,89136.31,0.3473,0.92,0.107,0.938,0,-0.0333,0.885,0.825,0.3503,0,4271.51,18000.0,0,0,0.0919,0
62247.51,37915.07,8000.0,16332.44,0.1285,82942.58,0.4459,0.843,0.188,0.87,0,0.4164,0.829,0.874,0.2624,0,8517.85,144000.0,0,0,0.3202,0
45908.15,29070.67,0.0,16837.49,0.0,88683.97,0.4294,0.927,0.116,0.859,0,-0.1176,0.979,0.886,0.3668,0,4278.63,0.0,0,0,0.0649,0
40195.56,25261.14,0.0,14934.42,0.0,76994.26,0.3637,0.889,0.107,0.857,0,-0.0281,0.873,0.837,0.3715,0,4452.66,0.0,0,0,0.1601,0
53156.17,33360.39,1500.0,18295.78,0.0282,95751.52,0.4252,0.912,0.105,0.866,0,-0.0834,0.912,0.838,0.3442,0,3532.81,18000.0,0,0,0.0853,0
43704.67,27389.75,1500.0,14814.92,0.0343,74003.49,0.3595,0.886,0.131,0.847,0,0.0861,0.868,0.946,0.339,0,4784.68,18000.0,0,0,0.1826,0
96935.22,60896.09,12000.0,24039.14,0.1238,105872.74,0.2959,0.823,0.207,0.934,0,0.4998,0.916,0.81,0.248,0,9555.56,216000.0,0,0,0.1867,0
44604.51,28665.93,1500.0,14438.58,0.0336,73766.76,0.3522,0.905,0.116,0.821,0,-0.0448,0.932,0.899,0.3237,0,3079.43,18000.0,0,0,0.1787,0
64081.08,31181.96,3000.0,29899.12,0.0468,180143.06,0.6869,0.973,0.103,0.976,0,0.0424,0.978,0.855,0.4666,0,8422.15,45000.0,0,0,0.0016,0
44252.42,28020.68,0.0,16231.74,0.0,85911.87,0.4837,0.885,0.162,0.871,0,-0.1464,0.866,0.842,0.3668,1,4914.1,0.0,0,0,0.4353,0
45385.79,22507.87,0.0,22877.91,0.0,150458.35,1.0335,0.974,0.086,0.931,0,0.0614,0.958,0.883,0.5041,0,7504.36,0.0,0,0,0.0008,0
71046.67,35935.13,0.0,35111.54,0.0,207190.27,0.6873,0.97,0.103,0.953,0,0.0376,0.95,0.84,0.4942,0,7203.7,0.0,0,0,0.0008,0
112530.22,67982.3,16000.0,28547.92,0.1422,131649.16,0.2909,0.821,0.197,0.938,0,0.5,0.889,0.848,0.2537,0,11107.29,288000.0,1,3,0.1133,0
43471.96,28013.11,3500.0,11958.84,0.0805,63052.86,0.3692,0.905,0.118,0.817,0,0.0009,0.882,0.951,0.2751,0,3328.96,42000.0,0,0,0.2883,0
111869.63,70232.56,12000.0,29637.07,0.1073,136323.19,0.2946,0.86,0.141,0.924,0,0.1558,0.939,0.793,0.2649,0,8784.55,216000.0,0,0,0.0642,0
47871.87,29236.08,3500.0,15135.78,0.0731,74882.17,0.3132,0.886,0.124,0.882,0,0.1346,0.898,0.897,0.3162,0,4631.87,42000.0,0,0,0.1833,0
54431.13,27213.38,0.0,27217.75,0.0,164185.33,0.6919,0.973,0.11,0.962,0,0.0316,0.995,0.905,0.5,0,5490.46,0.0,1,8,0.0016,0
42243.76,27003.14,1500.0,13740.62,0.0355,69109.63,0.3275,0.901,0.115,0.877,0,0.0632,0.892,0.848,0.3253,0,4210.21,18000.0,0,0,0.1787,1
40551.09,26316.95,1500.0,12734.14,0.037,66021.74,0.3634,0.896,0.135,0.911,0,0.0332,0.911,0.896,0.314,0,4661.16,18000.0,0,0,0.1895,1
107856.3,66037.53,8000.0,33818.76,0.0742,150159.34,0.3084,0.832,0.204,0.948,0,0.3066,0.913,0.784,0.3136,0,11393.71,144000.0,0,0,0.0645,0
47458.8,30240.52,1500.0,15718.28,0.0316,82562.49,0.4433,0.9,0.097,0.836,0,-0.0343,0.92,0.879,0.3312,0,3416.13,18000.0,0,0,0.0959,0
126872.49,80391.99,4000.0,42480.5,0.0315,191032.93,0.2981,0.865,0.145,0.948,0,0.278,0.867,0.874,0.3348,0,11846.0,72000.0,1,20,0.006,0
73175.67,36992.85,3000.0,33182.82,0.041,198780.4,0.6633,0.973,0.112,0.974,0,0.0407,0.95,0.918,0.4535,0,6690.7,45000.0,0,0,0.0012,0
39479.71,19151.66,6000.0,14328.04,0.152,101731.12,0.902,0.972,0.083,0.966,0,0.0676,0.978,0.807,0.3629,0,8487.53,90000.0,0,0,0.0108,0
94948.67,58245.67,16000.0,20703.0,0.1685,89678.66,0.2586,0.843,0.17,0.946,0,0.3004,0.853,0.734,0.218,0,7399.42,288000.0,0,0,0.4226,1
111255.78,69761.29,12000.0,29494.49,0.1079,139412.53,0.3763,0.87,0.169,0.93,0,0.2786,0.907,0.766,0.2651,0,9233.44,216000.0,1,4,0.0598,0
76475.64,38066.87,3000.0,35408.76,0.0392,213623.0,0.6981,0.972,0.095,0.904,0,0.0417,0.965,0.848,0.463,0,7195.66,45000.0,0,0,0.0009,0
38164.58,24649.02,1500.0,12015.56,0.0393,63376.58,0.4055,0.893,0.124,0.903,0,0.0022,0.951,0.824,0.3148,0,3137.45,18000.0,0,0,0.181,0
39655.44,25647.15,2500.0,11508.28,0.063,58733.42,0.3488,0.893,0.131,0.895,0,-0.0798,0.945,0.881,0.2902,0,4703.97,30000.0,0,0,0.3041,0
63541.97,31865.65,3000.0,28676.32,0.0472,182169.57,0.8545,0.971,0.111,0.974,0,0.0606,0.991,0.783,0.4513,0,6010.6,45000.0,0,0,0.0012,0
44615.76,29483.06,1500.0,13632.69,0.0336,68039.85,0.3224,0.903,0.124,0.867,0,0.0209,0.958,0.828,0.3056,0,3004.41,18000.0,0,0,0.1845,0
36286.71,23011.83,1500.0,11774.89,0.0413,64169.47,0.4461,0.908,0.1,0.839,0,-0.14,0.938,0.95,0.3245,1,4325.84,18000.0,0,0,0.3026,1
42757.96,26773.61,1500.0,14484.35,0.0351,76813.93,0.4059,0.909,0.09,0.806,0,-0.0701,0.904,0.877,0.3388,0,4901.17,18000.0,0,0,0.1403,0
33333.08,21006.22,2500.0,9826.87,0.075,51230.59,0.3812,0.894,0.113,0.892,0,-0.0458,0.85,0.85,0.2948,0,4365.16,30000.0,0,0,0.386,0
38369.88,24451.65,0.0,13918.23,0.0,74681.27,0.4694,0.894,0.144,0.827,0,0.2016,0.926,0.849,0.3627,0,3883.91,0.0,0,0,0.104,1
33953.65,26341.26,20000.0,-12387.6,0.589,659.51,0.0147,0.923,0.092,0.729,24,-0.2023,0.628,0.688,0.0,2,5429.75,480000.0,0,0,1.0,1
35461.28,26688.07,8000.0,773.21,0.2256,5741.54,0.1048,0.913,0.108,0.587,8,-0.1644,0.684,0.622,0.0218,2,5627.88,192000.0,0,0,0.9997,1
48049.15,30446.76,0.0,17602.39,0.0,93137.2,0.4392,0.912,0.125,0.924,0,-0.0591,0.932,0.906,0.3663,0,4401.81,0.0,0,0,0.0562,0
52738.58,33269.97,2500.0,16968.61,0.0474,79723.51,0.2799,0.893,0.133,0.937,0,0.0053,0.943,0.895,0.3217,0,3035.4,30000.0,0,0,0.1446,0
38395.01,24467.76,1500.0,12427.25,0.0391,67086.33,0.4332,0.892,0.126,0.903,0,-0.0754,0.895,0.84,0.3237,0,3920.89,18000.0,0,0,0.2311,1
67015.16,40999.05,12000.0,14016.11,0.1791,78201.81,0.4411,0.851,0.202,0.867,0,0.2227,0.84,0.865,0.2091,0,7655.5,216000.0,0,0,0.6288,1
53662.25,34101.13,0.0,19561.12,0.0,93573.45,0.2976,0.883,0.134,0.9,0,0.0004,0.882,0.937,0.3645,0,3552.47,0.0,0,0,0.1093,0
38623.36,24629.93,1500.0,12493.42,0.0388,65951.06,0.4448,0.881,0.124,0.813,0,-0.1976,0.906,0.93,0.3235,0,3978.57,18000.0,0,0,0.319,0
33754.41,25844.56,12000.0,-4090.15,0.3555,894.83,0.0148,0.911,0.113,0.673,24,-0.196,0.668,0.711,0.0,4,6565.72,288000.0,1,12,1.0,1
49745.21,25056.83,0.0,24688.38,0.0,147941.56,0.7458,0.968,0.091,0.902,0,0.0742,0.95,0.867,0.4963,0,6619.22,0.0,0,0,0.0023,0
73934.76,37083.91,6000.0,30850.85,0.0812,192504.27,0.681,0.974,0.106,0.913,0,0.0491,0.998,0.791,0.4173,0,7783.73,90000.0,0,0,0.0024,0
39830.32,25486.76,2500.0,11843.56,0.0628,65335.37,0.4136,0.909,0.129,0.908,0,-0.0802,0.95,0.855,0.2974,0,3977.34,30000.0,0,0,0.2168,0
62388.78,31042.55,0.0,31346.23,0.0,187093.47,0.7243,0.973,0.089,0.954,0,0.045,0.999,0.848,0.5024,0,6123.9,0.0,0,0,0.0007,0
50037.11,24536.85,0.0,25500.25,0.0,163291.13,0.9372,0.968,0.092,0.913,0,0.0558,0.93,0.769,0.5096,0,6231.0,0.0,0,0,0.0015,0
66397.35,33271.78,0.0,33125.57,0.0,207144.96,0.8752,0.974,0.089,0.951,0,0.0518,0.964,0.755,0.4989,0,5662.03,0.0,0,0,0.0004,0
33207.24,21230.21,2500.0,9477.03,0.0753,49242.15,0.3159,0.893,0.125,0.904,0,0.1405,0.93,0.855,0.2854,0,4175.9,30000.0,0,0,0.2767,1
82263.94,40594.73,0.0,41669.2,0.0,247232.55,0.7019,0.976,0.083,0.963,0,0.0538,0.967,0.913,0.5065,0,8655.52,0.0,0,0,0.0001,0
78095.54,49323.52,8000.0,20772.02,0.1024,97928.72,0.3616,0.826,0.199,0.844,0,0.2936,0.953,0.751,0.266,0,7888.65,144000.0,0,0,0.3268,1
27648.11,21259.82,16000.0,-9611.71,0.5787,769.28,0.0181,0.895,0.114,0.706,24,-0.2497,0.726,0.554,0.0,1,4448.78,384000.0,1,29,1.0,1
38045.65,23689.53,0.0,14356.12,0.0,74930.49,0.4471,0.891,0.142,0.81,0,0.1397,0.905,0.865,0.3773,0,4996.03,0.0,0,0,0.1377,1
73747.74,46801.56,12000.0,14946.18,0.1627,83776.52,0.4478,0.84,0.199,0.916,0,0.3913,0.929,0.778,0.2027,2,10730.36,216000.0,1,13,0.7581,1
61512.37,30578.78,6000.0,24933.59,0.0975,156865.85,0.6886,0.975,0.097,0.935,0,0.0496,0.991,0.775,0.4053,0,6360.15,90000.0,0,0,0.0051,0
75986.24,37353.46,6000.0,32632.78,0.079,184007.33,0.4906,0.974,0.101,0.939,0,0.0647,0.952,0.89,0.4295,0,5982.19,90000.0,1,3,0.0031,0
36051.78,23336.56,0.0,12715.22,0.0,67766.48,0.4104,0.887,0.138,0.873,0,-0.0877,0.946,0.835,0.3527,0,4601.66,0.0,0,0,0.2138,1
70545.55,42170.5,4000.0,24375.04,0.0567,111329.25,0.4366,0.838,0.188,0.869,0,0.4581,0.935,0.764,0.3455,0,9526.1,72000.0,0,0,0.0778,0
120622.45,77222.06,4000.0,39400.38,0.0332,169781.11,0.3134,0.85,0.193,0.922,0,0.2467,0.891,0.82,0.3266,0,10792.92,72000.0,0,0,0.0251,1
107199.75,65456.25,4000.0,37743.49,0.0373,168544.8,0.3503,0.862,0.154,0.852,0,0.1928,0.925,0.776,0.3521,0,9888.94,72000.0,1,10,0.0205,0
80785.23,41121.24,6000.0,33663.99,0.0743,203817.62,0.5846,0.978,0.107,0.93,0,0.0423,0.96,0.872,0.4167,0,6228.44,90000.0,0,0,0.002,0
58130.54,29167.04,3000.0,25963.49,0.0516,166962.19,0.8072,0.978,0.087,0.932,0,0.0431,0.966,0.919,0.4466,0,6230.43,45000.0,0,0,0.0014,0
37316.37,24272.78,1500.0,11543.6,0.0402,61368.28,0.4373,0.88,0.158,0.817,0,-0.0851,0.878,0.958,0.3093,0,4512.63,18000.0,0,0,0.4114,0
79452.7,38475.02,0.0,40977.69,0.0,234054.8,0.6167,0.974,0.086,0.945,0,0.0521,0.997,0.796,0.5157,0,7347.41,0.0,0,0,0.0003,0
40307.18,25679.95,0.0,14627.23,0.0,73413.93,0.4209,0.889,0.109,0.877,0,-0.0041,0.864,0.857,0.3629,0,4229.74,0.0,0,0,0.1294,0
60073.86,37347.98,8000.0,14725.88,0.1332,73235.86,0.4095,0.836,0.243,0.876,0,0.3262,0.888,0.853,0.2451,1,7410.89,144000.0,1,12,0.791,1
83470.99,52400.68,4000.0,27070.31,0.0479,132742.57,0.5338,0.883,0.16,0.874,0,0.1478,0.9,0.836,0.3243,0,8623.81,72000.0,0,0,0.0384,0
68252.67,42125.99,12000.0,14126.68,0.1758,67767.28,0.3338,0.848,0.168,0.944,0,0.2674,0.874,0.873,0.207,0,8473.73,216000.0,0,0,0.4596,0
78712.21,48715.24,8000.0,21996.97,0.1016,101578.17,0.3402,0.852,0.161,0.931,0,0.2848,0.935,0.73,0.2795,0,7565.26,144000.0,1,23,0.1481,0
66260.65,39216.05,8000.0,19044.59,0.1207,86503.36,0.3515,0.833,0.149,0.889,0,0.4374,0.913,0.88,0.2874,0,8470.68,144000.0,1,4,0.141,0
66742.1,33954.62,0.0,32787.48,0.0,204033.07,0.7884,0.977,0.079,0.964,0,0.0485,0.955,0.865,0.4913,0,5509.8,0.0,1,11,0.0004,0
26807.66,20365.4,12000.0,-5557.73,0.4476,563.1,0.0187,0.93,0.09,0.682,24,-0.0975,0.748,0.53,0.0,3,4931.19,288000.0,0,0,1.0,1
106048.08,66617.62,8000.0,31430.46,0.0754,150318.1,0.3916,0.853,0.166,0.822,0,0.3756,0.864,0.805,0.2964,1,7431.34,144000.0,1,5,0.1101,0
73843.87,46065.69,8000.0,19778.18,0.1083,93034.77,0.3536,0.842,0.192,0.941,0,0.3125,0.838,0.883,0.2678,0,8592.14,144000.0,0,0,0.2685,0
65766.15,33737.97,6000.0,26028.18,0.0912,157578.17,0.6508,0.973,0.089,0.919,0,0.0469,0.97,0.918,0.3958,0,7337.18,90000.0,0,0,0.0037,0
87556.82,42894.08,0.0,44662.73,0.0,254214.32,0.586,0.972,0.09,0.968,0,0.0493,0.98,0.866,0.5101,0,5298.78,0.0,0,0,0.0002,0
133367.01,85573.65,4000.0,43793.36,0.03,182392.01,0.2652,0.856,0.177,0.928,0,0.258,0.919,0.834,0.3284,1,6069.58,72000.0,0,0,0.025,0
66549.38,32977.49,3000.0,30571.89,0.0451,189155.36,0.7647,0.977,0.077,0.905,0,0.0565,0.954,0.886,0.4594,0,8424.17,45000.0,0,0,0.0009,0
25227.39,19347.51,16000.0,-10120.11,0.6342,538.67,0.0198,0.913,0.092,0.723,24,-0.1849,0.6,0.507,0.0,2,6375.25,384000.0,1,15,1.0,1
31000.96,19691.08,3500.0,7809.88,0.1129,48532.86,0.5784,0.902,0.133,0.873,0,0.1806,0.897,0.919,0.2519,0,3089.78,42000.0,0,0,0.2128,0
40503.69,31052.57,16000.0,-6548.88,0.395,963.88,0.0123,0.908,0.089,0.747,24,-0.1624,0.633,0.558,0.0,2,4467.12,384000.0,1,6,1.0,1
25326.21,16004.46,0.0,9321.74,0.0,53890.88,0.6079,0.892,0.146,0.892,0,-0.1128,0.933,0.884,0.3681,0,4717.82,0.0,0,0,0.1811,1
32575.78,24944.19,20000.0,-12368.41,0.614,508.3,0.0153,0.922,0.103,0.621,24,-0.1609,0.713,0.629,0.0,1,5665.31,480000.0,1,18,1.0,1
26959.07,20734.01,16000.0,-9774.94,0.5935,500.0,0.0185,0.926,0.106,0.7,24,-0.1382,0.61,0.745,0.0,1,5352.15,384000.0,0,0,1.0,1
38958.28,29315.26,12000.0,-2356.98,0.308,2441.4,0.0128,0.922,0.094,0.68,21,-0.1282,0.521,0.654,0.0,2,6552.87,288000.0,0,0,1.0,1
41491.35,25922.18,1500.0,14069.17,0.0362,74879.28,0.4719,0.879,0.137,0.851,0,-0.0644,0.918,0.838,0.3391,0,3936.88,18000.0,0,0,0.2292,0
55410.68,27409.84,0.0,28000.84,0.0,170581.63,0.7645,0.976,0.093,0.94,0,0.0336,0.931,0.883,0.5053,0,5559.03,0.0,0,0,0.0013,0
39669.77,25394.13,0.0,14275.64,0.0,77835.24,0.4997,0.9,0.118,0.929,0,-0.2002,0.893,0.882,0.3599,0,4833.61,0.0,0,0,0.1191,0
41209.56,25324.97,12000.0,3884.59,0.2912,47612.55,0.8647,0.827,0.185,0.908,4,0.3306,0.911,0.881,0.0943,0,11879.15,216000.0,0,0,0.6731,0
101214.44,63044.67,8000.0,30169.77,0.079,134029.5,0.3512,0.862,0.147,0.89,0,0.3421,0.951,0.895,0.2981,0,6696.61,144000.0,1,12,0.0243,0
66602.54,33252.63,0.0,33349.91,0.0,204450.73,0.8169,0.975,0.087,0.978,0,0.0523,0.942,0.864,0.5007,0,6527.82,0.0,0,0,0.0004,0
75802.24,38261.67,0.0,37540.57,0.0,231910.35,0.7755,0.972,0.091,0.957,0,0.0441,0.972,0.763,0.4952,0,7607.58,0.0,0,0,0.0003,0
42959.95,27855.89,0.0,15104.06,0.0,79195.52,0.4364,0.897,0.117,0.931,0,0.0855,0.974,0.849,0.3516,0,4097.88,0.0,0,0,0.0499,0
112457.02,69536.49,4000.0,38920.52,0.0356,168148.76,0.3024,0.88,0.155,0.869,0,0.2457,0.897,0.821,0.3461,1,7310.73,72000.0,0,0,0.0359,0
28273.09,21700.7,20000.0,-13427.61,0.7074,536.11,0.0177,0.914,0.094,0.615,24,-0.1327,0.716,0.736,0.0,2,6065.6,480000.0,0,0,1.0,1
84232.23,52695.35,16000.0,15536.88,0.19,76048.89,0.3047,0.837,0.204,0.879,0,0.1659,0.845,0.872,0.1845,0,11780.04,288000.0,1,23,0.756,1
21911.15,17181.31,12000.0,-7270.16,0.5477,731.65,0.0228,0.926,0.095,0.667,24,-0.1621,0.701,0.539,0.0,2,6170.05,288000.0,0,0,1.0,1
35322.63,27177.12,16000.0,-7854.49,0.453,500.65,0.0142,0.922,0.115,0.727,24,-0.16,0.684,0.61,0.0,1,5775.25,384000.0,1,12,1.0,1
20914.37,16089.15,12000.0,-7174.78,0.5738,675.54,0.0239,0.922,0.108,0.613,24,-0.1128,0.604,0.526,0.0,1,5099.19,288000.0,0,0,1.0,1
92133.58,45551.02,3000.0,43582.56,0.0326,248379.31,0.5321,0.97,0.101,0.975,0,0.061,0.969,0.838,0.473,0,6915.77,45000.0,0,0,0.0004,0
37894.21,23803.36,0.0,14090.85,0.0,75344.97,0.4934,0.881,0.149,0.896,0,-0.0237,0.865,0.862,0.3718,0,3813.75,0.0,0,0,0.1816,0
119816.05,74242.08,4000.0,41573.97,0.0334,179108.35,0.3524,0.868,0.164,0.874,0,0.2514,0.898,0.817,0.347,0,11690.97,72000.0,0,0,0.0116,0
43347.5,33137.02,16000.0,-5789.52,0.3691,836.36,0.0115,0.92,0.104,0.682,24,-0.1459,0.632,0.701,0.0,1,4855.01,384000.0,1,26,1.0,1
39836.92,25708.75,0.0,14128.17,0.0,76958.89,0.5278,0.887,0.145,0.875,0,-0.0067,0.942,0.837,0.3547,0,4168.73,0.0,0,0,0.1204,0
32163.95,24292.24,12000.0,-4128.29,0.3731,717.23,0.0155,0.896,0.11,0.637,24,-0.2003,0.694,0.666,0.0,2,5005.32,288000.0,0,0,1.0,1
41280.17,26683.67,3500.0,11096.5,0.0848,62098.03,0.3734,0.895,0.1,0.892,0,0.0335,0.955,0.908,0.2688,0,3408.79,42000.0,0,0,0.165,0
34869.44,26210.17,12000.0,-3340.72,0.3441,1375.82,0.0143,0.911,0.121,0.555,23,-0.1486,0.719,0.726,0.0,2,6469.01,288000.0,1,14,1.0,1
27453.71,20943.91,12000.0,-5490.21,0.4371,628.28,0.0182,0.913,0.108,0.734,24,-0.1768,0.779,0.648,0.0,2,4347.3,288000.0,0,0,1.0,1
33189.21,21746.74,0.0,11442.47,0.0,58920.82,0.4128,0.892,0.105,0.871,0,0.0267,0.897,0.952,0.3448,0,4837.41,0.0,0,0,0.1179,0
82189.4,51117.02,12000.0,19072.38,0.146,87056.15,0.2879,0.849,0.175,0.836,0,0.3006,0.891,0.851,0.2321,0,8192.34,216000.0,0,0,0.4012,0
26186.59,20291.92,8000.0,-2105.33,0.3055,846.06,0.0191,0.913,0.107,0.604,21,-0.1581,0.669,0.699,0.0,3,4595.04,192000.0,0,0,1.0,1
75270.52,46833.84,16000.0,12436.69,0.2126,64851.66,0.3186,0.872,0.167,0.848,0,0.2154,0.876,0.852,0.1652,0,7139.98,288000.0,0,0,0.671,1
33526.68,25645.74,8000.0,-119.06,0.2386,3058.11,0.0679,0.917,0.109,0.587,14,-0.1403,0.659,0.554,0.0,1,5354.76,192000.0,0,0,0.9998,1
60237.98,30941.05,3000.0,26296.93,0.0498,174679.08,0.9061,0.978,0.104,0.918,0,0.0502,0.963,0.834,0.4366,0,5351.89,45000.0,0,0,0.0016,0
37619.62,24221.63,3500.0,9897.99,0.093,52800.06,0.3547,0.876,0.165,0.821,0,0.0523,0.97,0.857,0.2631,0,4482.89,42000.0,0,0,0.5212,0
24224.08,18760.98,16000.0,-10536.89,0.6605,599.94,0.0206,0.916,0.115,0.713,24,-0.1508,0.683,0.688,0.0,3,6962.25,384000.0,1,32,1.0,1
