monthly_income,monthly_expenses,monthly_emi,cash_flow_surplus,debt_to_income,average_balance,income_stability,expense_volatility,transaction_regularity,savings_rate,failed_payment_count,recurring_obligation_amount,existing_debt_amount,credit_history_available,credit_history_length,default_probability_ground_truth,default_risk
33114.53,26433.57,10000.0,-3319.04,0.302,7313.68,0.557,0.416,0.626,0.2018,1,7306.0,240000.0,1,17,0.9996,1
86801.04,47132.14,15000.0,24668.9,0.1728,31569.91,0.688,0.157,0.849,0.457,0,14309.47,270000.0,1,22,0.1181,0
39180.42,29119.8,1500.0,8560.62,0.0383,9511.83,0.71,0.133,0.792,0.2568,0,3130.81,18000.0,0,0,0.4563,0
52595.43,37523.4,6000.0,9072.03,0.1141,3281.29,0.617,0.472,0.632,0.2866,3,7243.97,144000.0,0,0,0.9995,1
32357.37,19677.81,1500.0,11179.56,0.0464,19875.44,0.789,0.237,0.768,0.3919,0,4612.69,18000.0,0,0,0.3659,0
98743.78,65084.18,6000.0,27659.6,0.0608,26300.92,0.693,0.218,0.904,0.3409,0,14637.63,108000.0,1,14,0.0525,0
36946.4,22809.81,1500.0,12636.59,0.0406,9634.05,0.807,0.189,0.83,0.3826,0,5858.48,18000.0,0,0,0.337,1
36651.63,23916.37,0.0,12735.26,0.0,13567.55,0.714,0.164,0.876,0.3475,0,4687.04,0.0,0,0,0.1877,0
44380.08,32005.49,1500.0,10874.59,0.0338,11125.77,0.748,0.129,0.912,0.2788,0,5424.5,18000.0,0,0,0.2134,0
81384.41,48204.26,5000.0,28180.15,0.0614,16041.1,0.957,0.125,0.936,0.4077,0,9298.9,75000.0,0,0,0.0217,0
97755.13,56503.4,0.0,41251.73,0.0,44238.84,0.917,0.096,0.901,0.422,0,9517.54,0.0,0,0,0.0005,0
27969.08,23119.9,18000.0,-13150.83,0.6436,3131.44,0.516,0.396,0.729,0.1734,1,6523.65,432000.0,0,0,1.0,1
33862.63,23724.59,0.0,10138.04,0.0,12589.84,0.761,0.176,0.814,0.2994,0,5492.51,0.0,0,0,0.2858,0
32644.55,28623.81,18000.0,-13979.26,0.5514,4610.76,0.582,0.321,0.525,0.1232,2,7785.19,432000.0,1,26,1.0,1
37083.85,27451.43,1500.0,8132.42,0.0404,7403.59,0.875,0.118,0.855,0.2597,0,5579.62,18000.0,0,0,0.2868,1
33458.52,24759.08,0.0,8699.44,0.0,9488.22,0.707,0.18,0.84,0.26,0,5846.58,0.0,0,0,0.3806,0
64397.54,29166.41,5000.0,30231.13,0.0776,33052.45,0.953,0.091,0.948,0.5471,0,5570.92,75000.0,0,0,0.0047,0
62607.79,43282.45,3000.0,16325.33,0.0479,31052.42,0.717,0.189,0.807,0.3087,0,11608.03,54000.0,1,23,0.1089,0
129139.03,86358.47,6000.0,36780.56,0.0465,23022.52,0.807,0.222,0.858,0.3313,0,12082.69,108000.0,1,10,0.0231,0
52055.15,27867.05,0.0,24188.1,0.0,24112.95,0.902,0.085,0.961,0.4647,0,7473.43,0.0,0,0,0.0078,0
64099.36,25781.36,0.0,38318.01,0.0,14920.47,0.927,0.117,0.944,0.5978,0,5036.36,0.0,0,0,0.0052,0
80891.03,37558.51,0.0,43332.52,0.0,37240.02,0.976,0.145,0.911,0.5357,0,7969.72,0.0,1,6,0.0008,0
84622.16,55776.67,3000.0,25845.49,0.0355,37628.92,0.674,0.214,0.942,0.3409,0,11717.33,54000.0,1,5,0.0187,0
57218.92,23975.8,0.0,33243.12,0.0,18184.69,0.93,0.104,0.903,0.581,0,8889.15,0.0,1,4,0.0073,0
90666.43,57535.15,10000.0,23131.29,0.1103,23974.97,0.66,0.24,0.879,0.3654,0,8361.87,180000.0,0,0,0.1908,0
86725.68,46319.48,3000.0,37406.2,0.0346,21175.31,0.775,0.197,0.866,0.4659,0,11835.03,54000.0,0,0,0.0202,0
44895.94,33737.43,10000.0,1158.5,0.2227,1811.62,0.611,0.332,0.618,0.2485,1,4024.0,240000.0,0,0,0.9985,1
66105.6,38447.59,3000.0,24658.01,0.0454,32453.69,0.697,0.267,0.891,0.4184,0,8316.98,54000.0,1,7,0.055,0
43707.93,28068.1,3000.0,12639.83,0.0686,19675.59,0.744,0.211,0.777,0.3578,0,5611.87,36000.0,0,0,0.3725,0
74180.57,31690.33,2500.0,39990.24,0.0337,35684.75,0.974,0.108,0.899,0.5728,0,6298.68,37500.0,0,0,0.0014,0
44969.13,23072.75,2500.0,19396.38,0.0556,5000.0,0.904,0.058,0.886,0.4869,0,5209.24,37500.0,0,0,0.0941,0
37822.09,24178.35,3000.0,10643.75,0.0793,14873.57,0.843,0.191,0.909,0.3607,0,5425.6,36000.0,0,0,0.2692,0
54503.03,24954.4,2500.0,27048.63,0.0459,37030.63,0.917,0.073,0.911,0.5421,0,9446.94,37500.0,0,0,0.0042,0
66172.21,34415.72,6000.0,25756.49,0.0907,25608.82,0.716,0.183,0.87,0.4799,0,9464.93,108000.0,1,18,0.0755,0
108814.76,67019.54,10000.0,31795.22,0.0919,28102.62,0.733,0.239,0.808,0.3841,2,13200.17,180000.0,1,17,0.3993,0
26079.34,17273.25,1500.0,7306.09,0.0575,9383.26,0.83,0.173,0.869,0.3377,0,3586.67,18000.0,0,0,0.4066,1
42183.77,26283.3,1500.0,14400.47,0.0356,11713.94,0.831,0.163,0.912,0.3769,0,4540.23,18000.0,0,0,0.1544,1
64234.14,34778.95,0.0,29455.2,0.0,26636.8,0.918,0.142,0.923,0.4586,0,5166.64,0.0,0,0,0.0067,0
121828.97,66027.79,6000.0,49801.18,0.0492,12156.53,0.836,0.235,0.935,0.458,1,14497.33,108000.0,1,3,0.0318,0
30387.83,25044.46,10000.0,-4656.63,0.3291,2288.35,0.505,0.369,0.611,0.1758,3,5118.45,240000.0,0,0,1.0,1
44539.89,28697.28,1500.0,14342.61,0.0337,5528.36,0.775,0.156,0.915,0.3557,0,5454.18,18000.0,0,0,0.2421,0
104721.61,60850.05,6000.0,37871.55,0.0573,33870.21,0.701,0.155,0.925,0.4189,1,7462.24,108000.0,1,18,0.0206,0
24157.64,16958.49,3000.0,4199.15,0.1242,4995.57,0.719,0.184,0.879,0.298,0,3443.98,36000.0,0,0,0.7795,0
55621.27,26977.62,5000.0,23643.66,0.0899,38378.34,0.907,0.136,0.911,0.515,0,6170.8,75000.0,0,0,0.0123,0
29917.33,22047.53,1500.0,6369.8,0.0501,14724.65,0.792,0.165,0.868,0.2631,0,3385.8,18000.0,0,0,0.3365,0
24457.32,19709.5,14000.0,-9252.18,0.5724,2809.83,0.555,0.45,0.667,0.1941,2,5683.3,336000.0,1,14,1.0,1
78329.51,32080.5,0.0,46249.01,0.0,21508.78,0.965,0.093,0.914,0.5904,0,8509.5,0.0,0,0,0.0014,0
38804.98,24370.43,3000.0,11434.55,0.0773,14056.56,0.805,0.136,0.785,0.372,0,5579.69,36000.0,0,0,0.3448,0
40381.35,23192.9,1500.0,15688.45,0.0371,11147.54,0.743,0.191,0.815,0.4257,0,4747.43,18000.0,0,0,0.3087,1
111929.81,67162.92,6000.0,38766.89,0.0536,36336.62,0.777,0.254,0.898,0.4,0,7402.55,108000.0,0,0,0.0088,0
38972.85,25744.43,0.0,13228.42,0.0,12786.97,0.722,0.235,0.902,0.3394,0,5391.65,0.0,0,0,0.2411,0
79440.66,41536.81,2500.0,35403.85,0.0315,21439.92,0.906,0.082,0.912,0.4771,0,7512.4,37500.0,0,0,0.0057,0
82535.92,42976.47,2500.0,37059.45,0.0303,22306.69,0.917,0.083,0.882,0.4793,0,6325.27,37500.0,0,0,0.0052,0
60737.37,32432.71,2500.0,25804.66,0.0412,30709.36,0.972,0.061,0.912,0.466,0,7036.92,37500.0,1,9,0.0055,0
110479.62,65170.64,3000.0,42308.98,0.0272,25702.21,0.818,0.192,0.808,0.4101,0,11481.53,54000.0,1,8,0.0098,0
120078.87,78125.71,3000.0,38953.16,0.025,28412.18,0.712,0.222,0.803,0.3494,0,10264.95,54000.0,0,0,0.0187,0
51773.54,37108.67,1500.0,13164.87,0.029,10903.82,0.795,0.158,0.783,0.2833,0,5375.69,18000.0,0,0,0.2977,0
72101.88,31636.81,2500.0,37965.08,0.0347,39580.35,0.936,0.092,0.934,0.5612,1,9064.5,37500.0,1,1,0.0032,0
36318.69,23185.07,1500.0,11633.62,0.0413,10525.69,0.8,0.235,0.91,0.3616,0,5558.74,18000.0,0,0,0.3267,1
83937.96,35138.79,5000.0,43799.17,0.0596,27604.51,0.954,0.138,0.979,0.5814,0,5466.31,75000.0,0,0,0.002,0
31025.13,20017.68,1500.0,9507.45,0.0483,14163.47,0.799,0.18,0.755,0.3548,0,4461.58,18000.0,0,0,0.4258,0
70960.67,36167.56,10000.0,24793.11,0.1409,30257.59,0.846,0.217,0.839,0.4903,0,8587.01,180000.0,0,0,0.0905,0
42862.2,17581.88,0.0,25280.33,0.0,38740.93,0.968,0.1,0.976,0.5898,0,6379.49,0.0,0,0,0.002,0
143042.87,93124.53,10000.0,39918.33,0.0699,31497.53,0.659,0.27,0.88,0.349,0,10837.67,180000.0,1,6,0.0232,0
43822.19,18329.37,0.0,25492.81,0.0,16680.65,0.913,0.087,0.969,0.5817,0,7080.96,0.0,0,0,0.0112,0
57824.24,32060.06,3000.0,22764.18,0.0519,26704.72,0.675,0.27,0.874,0.4456,0,8981.26,54000.0,0,0,0.1181,0
46396.9,26913.45,1500.0,17983.45,0.0323,6705.98,0.87,0.118,0.903,0.4199,0,4046.73,18000.0,0,0,0.1119,0
48612.9,27212.66,5000.0,16400.24,0.1029,31313.8,0.914,0.14,0.936,0.4402,0,5880.43,75000.0,0,0,0.0393,0
40746.96,25428.18,0.0,15318.78,0.0,15022.02,0.863,0.19,0.811,0.3759,0,5479.63,0.0,0,0,0.1426,0
25328.84,14966.3,3000.0,7362.54,0.1184,7292.32,0.744,0.196,0.9,0.4091,0,5486.38,36000.0,0,0,0.6544,1
44106.56,23777.99,0.0,20328.57,0.0,44769.12,0.902,0.145,0.882,0.4609,0,5845.69,0.0,0,0,0.0055,0
94812.87,56845.23,6000.0,31967.65,0.0633,22475.01,0.782,0.201,0.852,0.4004,0,8788.49,108000.0,0,0,0.0422,1
84722.44,51285.13,10000.0,23437.31,0.118,36234.44,0.752,0.213,0.949,0.3947,0,11334.55,180000.0,1,17,0.0423,0
19653.55,17103.59,10000.0,-7450.04,0.5088,1670.64,0.642,0.287,0.689,0.1297,2,5074.45,240000.0,0,0,1.0,1
47664.37,31010.26,6000.0,10654.11,0.1259,26776.46,0.705,0.221,0.901,0.3494,1,7272.22,108000.0,0,0,0.5915,1
35464.74,24519.82,1500.0,9444.92,0.0423,18270.6,0.869,0.18,0.91,0.3086,0,4542.83,18000.0,0,0,0.1597,0
77123.41,53559.72,3000.0,20563.69,0.0389,25529.43,0.7,0.223,0.881,0.3055,0,9539.46,54000.0,0,0,0.0934,0
73481.39,41902.79,0.0,31578.6,0.0,28049.95,0.9,0.14,0.892,0.4297,0,5761.81,0.0,0,0,0.0061,0
98663.11,53898.74,6000.0,38764.37,0.0608,25762.11,0.845,0.274,0.909,0.4537,0,12924.65,108000.0,0,0,0.0175,0
85008.82,46355.71,2500.0,36153.11,0.0294,45310.81,0.905,0.096,0.946,0.4547,0,6565.28,37500.0,0,0,0.0009,0
87110.29,35079.27,5000.0,47031.02,0.0574,32163.57,0.931,0.137,0.884,0.5973,0,6612.65,75000.0,0,0,0.0018,0
89612.22,58760.05,6000.0,24852.17,0.067,23316.45,0.693,0.245,0.823,0.3443,0,11640.21,108000.0,1,21,0.1454,0
62477.56,31831.03,0.0,30646.53,0.0,30024.62,0.973,0.073,0.89,0.4905,0,5479.25,0.0,0,0,0.003,0
65294.03,29003.37,0.0,36290.66,0.0,30212.33,0.911,0.111,0.953,0.5558,0,6229.16,0.0,0,0,0.002,0
56903.78,27714.38,5000.0,24189.4,0.0879,18155.62,0.968,0.123,0.969,0.513,0,9517.01,75000.0,0,0,0.0279,0
69742.02,30340.1,0.0,39401.93,0.0,45298.83,0.925,0.076,0.914,0.565,0,9274.35,0.0,0,0,0.0005,0
79751.24,45394.82,3000.0,31356.41,0.0376,32684.03,0.836,0.16,0.911,0.4308,0,14539.03,54000.0,0,0,0.0081,0
60424.18,37408.84,15000.0,8015.33,0.2482,16492.47,0.754,0.29,0.918,0.3809,0,9923.64,270000.0,0,0,0.8414,1
31205.3,18693.09,4500.0,8012.2,0.1442,16119.69,0.713,0.227,0.81,0.401,0,5495.93,54000.0,0,0,0.7197,1
41451.08,28593.5,3000.0,9857.58,0.0724,11443.31,0.852,0.109,0.785,0.3102,0,4104.45,36000.0,0,0,0.3357,0
59926.08,34049.38,0.0,25876.7,0.0,23412.97,0.944,0.118,0.903,0.4318,0,9557.04,0.0,0,0,0.0102,0
48057.88,26690.91,0.0,21366.97,0.0,18971.47,0.731,0.12,0.794,0.4446,0,4115.15,0.0,0,0,0.0703,1
41430.41,33368.38,6000.0,2062.03,0.1448,3421.61,0.593,0.456,0.549,0.1946,1,5317.74,144000.0,0,0,0.9988,1
34823.36,23904.72,1500.0,9418.64,0.0431,9674.77,0.827,0.18,0.843,0.3135,0,4564.63,18000.0,0,0,0.3663,1
52806.19,30965.5,0.0,21840.69,0.0,5042.03,0.744,0.111,0.809,0.4136,1,4061.64,0.0,0,0,0.3352,1
81280.55,47953.82,5000.0,28326.73,0.0615,43250.96,0.964,0.145,0.903,0.41,0,9435.98,75000.0,0,0,0.0039,0
30615.82,27415.63,10000.0,-6799.81,0.3266,1632.3,0.648,0.258,0.674,0.1045,4,5530.83,240000.0,0,0,1.0,1
40542.73,23163.57,0.0,17379.16,0.0,14239.86,0.861,0.221,0.77,0.4287,0,5340.08,0.0,0,0,0.1809,0
61627.09,32994.63,2500.0,26132.46,0.0406,35993.98,0.975,0.09,0.903,0.4646,0,9263.88,37500.0,0,0,0.0045,0
45614.96,18294.88,0.0,27320.08,0.0,31318.18,0.948,0.121,0.963,0.5989,0,7060.56,0.0,0,0,0.0038,0
26494.16,16092.15,1500.0,8902.0,0.0566,10975.2,0.772,0.184,0.82,0.3926,0,3222.06,18000.0,0,0,0.4642,0
39228.68,27818.76,1500.0,9909.92,0.0382,9709.15,0.777,0.222,0.788,0.2909,0,4503.35,18000.0,0,0,0.5174,1
85565.25,35197.29,0.0,50367.96,0.0,37320.17,0.919,0.126,0.967,0.5886,0,5476.09,0.0,0,0,0.0003,0
41385.88,30821.56,1500.0,9064.32,0.0362,4129.85,0.744,0.125,0.779,0.2553,0,5286.8,18000.0,0,0,0.5136,0
38047.07,25067.48,1500.0,11479.59,0.0394,12516.01,0.838,0.171,0.806,0.3411,0,5776.95,18000.0,0,0,0.2913,1
22393.86,12702.6,0.0,9691.26,0.0,8683.6,0.738,0.204,0.819,0.4328,0,5126.85,0.0,0,0,0.4116,0
50860.94,34412.95,1500.0,14947.99,0.0295,13665.59,0.848,0.109,0.874,0.3234,0,4715.62,18000.0,0,0,0.1026,0
37429.46,25399.19,3000.0,9030.27,0.0802,16971.8,0.879,0.21,0.775,0.3214,0,4855.73,36000.0,0,0,0.4227,0
59875.11,26819.11,2500.0,30556.0,0.0418,32376.36,0.96,0.095,0.943,0.5521,0,8051.94,37500.0,1,2,0.0035,0
78369.28,44250.96,3000.0,31118.32,0.0383,36531.19,0.809,0.199,0.854,0.4354,0,10488.65,54000.0,1,19,0.0118,0
80687.32,37066.42,0.0,43620.9,0.0,39207.55,0.972,0.118,0.945,0.5406,0,9089.37,0.0,0,0,0.0005,0
73498.39,45717.0,3000.0,24781.39,0.0408,30879.99,0.804,0.167,0.862,0.378,0,12258.14,54000.0,0,0,0.0256,0
63523.34,37719.5,2500.0,23303.84,0.0394,27318.73,0.918,0.086,0.978,0.4062,0,7807.65,37500.0,0,0,0.0087,0
75631.08,47804.84,6000.0,21826.24,0.0793,31920.3,0.706,0.191,0.881,0.3679,0,13297.29,108000.0,0,0,0.0637,0
31543.3,20349.84,1500.0,9693.45,0.0476,10666.31,0.844,0.243,0.878,0.3549,0,5806.56,18000.0,0,0,0.396,0
30000.0,13683.28,5000.0,11316.72,0.1667,21609.02,0.927,0.108,0.904,0.5439,0,8870.99,75000.0,0,0,0.1847,1
98530.78,61100.87,6000.0,31429.9,0.0609,39121.29,0.666,0.251,0.87,0.3799,0,13739.99,108000.0,0,0,0.0241,0
45023.28,25828.04,1500.0,17695.23,0.0333,7071.21,0.897,0.144,0.894,0.4263,1,4765.66,18000.0,0,0,0.3029,0
45268.73,26449.16,1500.0,17319.57,0.0331,13828.85,0.764,0.143,0.896,0.4157,0,4017.23,18000.0,0,0,0.1212,0
51601.5,26010.14,0.0,25591.36,0.0,22798.39,0.924,0.055,0.932,0.4959,0,9256.89,0.0,0,0,0.0067,0
57862.7,33932.27,5000.0,18930.43,0.0864,40754.33,0.917,0.076,0.898,0.4136,0,9539.31,75000.0,1,1,0.0108,0
31702.87,16686.47,5000.0,10016.4,0.1577,41853.15,0.914,0.062,0.883,0.4737,0,6688.14,75000.0,0,0,0.0437,0
53167.98,24782.8,5000.0,23385.18,0.094,44070.99,0.968,0.073,0.911,0.5339,0,5397.04,75000.0,0,0,0.0048,0
54865.1,26608.06,2500.0,25757.04,0.0456,25349.76,0.967,0.148,0.887,0.515,0,8783.15,37500.0,0,0,0.017,0
32687.1,20784.35,0.0,11902.75,0.0,8437.33,0.893,0.116,0.918,0.3641,0,4269.45,0.0,0,0,0.1074,0
57754.92,32794.06,6000.0,18960.87,0.1039,30215.47,0.778,0.231,0.871,0.4322,0,10484.38,108000.0,0,0,0.1213,0
66326.25,36116.24,2500.0,27710.0,0.0377,38424.45,0.951,0.108,0.883,0.4555,1,5168.05,37500.0,0,0,0.0127,0
38494.65,24451.23,3000.0,11043.42,0.0779,11660.37,0.755,0.138,0.793,0.3648,0,5445.0,36000.0,0,0,0.4278,1
66388.98,28105.83,0.0,38283.15,0.0,29253.95,0.933,0.06,0.907,0.5766,0,9384.77,0.0,0,0,0.0015,0
146646.28,93878.68,15000.0,37767.6,0.1023,29272.95,0.668,0.2,0.906,0.3598,1,14827.27,270000.0,1,7,0.0705,0
37246.33,21936.72,4500.0,10809.61,0.1208,14543.95,0.721,0.209,0.856,0.411,0,4016.25,54000.0,0,0,0.5489,1
33749.24,18590.94,4500.0,10658.3,0.1333,21704.19,0.77,0.139,0.788,0.4491,0,5997.41,54000.0,0,0,0.3862,0
45998.47,31204.33,1500.0,13294.14,0.0326,10982.45,0.88,0.212,0.789,0.3216,0,5767.2,18000.0,0,0,0.3115,0
52395.95,23521.17,2500.0,26374.79,0.0477,33066.61,0.922,0.146,0.921,0.5511,0,8508.01,37500.0,0,0,0.0091,0
64502.89,36993.44,2500.0,25009.45,0.0388,22675.46,0.931,0.063,0.962,0.4265,0,6941.36,37500.0,0,0,0.0092,0
80879.5,33701.26,2500.0,44678.24,0.0309,30084.8,0.917,0.084,0.944,0.5833,0,7969.13,37500.0,0,0,0.0011,0
95751.94,60240.22,15000.0,20511.72,0.1567,19770.47,0.832,0.192,0.804,0.3709,0,11425.99,270000.0,0,0,0.2821,0
44523.91,32560.34,0.0,11963.57,0.0,12670.9,0.777,0.106,0.83,0.2687,0,5369.92,0.0,0,0,0.1572,0
58500.17,34305.69,0.0,24194.48,0.0,22051.95,0.926,0.125,0.953,0.4136,0,6940.59,0.0,0,0,0.0113,0
59645.83,33304.4,0.0,26341.43,0.0,31417.77,0.902,0.056,0.948,0.4416,0,9340.58,0.0,0,0,0.0033,0
30161.19,19137.77,1500.0,9523.42,0.0497,14380.94,0.875,0.168,0.887,0.3655,0,4243.62,18000.0,0,0,0.2154,0
65867.79,29632.81,5000.0,31234.98,0.0759,33734.83,0.914,0.141,0.912,0.5501,0,7281.88,75000.0,0,0,0.0076,0
34090.38,24648.33,0.0,9442.05,0.0,10873.97,0.839,0.223,0.903,0.277,0,5679.04,0.0,0,0,0.2459,0
45181.77,24926.81,0.0,20254.96,0.0,15717.25,0.798,0.163,0.906,0.4483,0,5810.95,0.0,0,0,0.0605,0
45820.09,21055.44,2500.0,22264.65,0.0546,32600.55,0.958,0.054,0.933,0.5405,0,5394.14,37500.0,0,0,0.0067,0
115048.01,62541.54,10000.0,42506.47,0.0869,27205.31,0.669,0.211,0.83,0.4564,1,12344.28,180000.0,0,0,0.0715,0
31974.14,21616.47,1500.0,8857.67,0.0469,10236.83,0.888,0.243,0.862,0.3239,0,4076.99,18000.0,0,0,0.4056,1
99666.99,59013.85,5000.0,35653.14,0.0502,29800.68,0.909,0.077,0.963,0.4079,0,6376.85,75000.0,0,0,0.0027,0
49370.77,33459.99,10000.0,5910.79,0.2025,23988.89,0.684,0.256,0.911,0.3223,1,8005.55,180000.0,1,6,0.8815,1
47983.01,23751.95,5000.0,19231.06,0.1042,48122.31,0.952,0.1,0.893,0.505,0,5624.84,75000.0,1,9,0.0078,0
32453.34,23004.83,14000.0,-4551.49,0.4314,2824.81,0.576,0.274,0.642,0.2911,1,6638.3,336000.0,1,27,0.9998,1
24975.41,21501.89,10000.0,-6526.48,0.4004,500.0,0.507,0.461,0.513,0.1391,1,4408.32,240000.0,0,0,1.0,1
37324.51,22416.0,0.0,14908.51,0.0,9389.05,0.832,0.134,0.753,0.3994,0,3931.3,0.0,0,0,0.2113,0
53487.31,36012.78,4500.0,12974.53,0.0841,9490.97,0.804,0.171,0.786,0.3267,0,3422.33,54000.0,0,0,0.4609,1
89393.31,52163.17,5000.0,32230.14,0.0559,20923.42,0.913,0.076,0.961,0.4165,0,7265.17,75000.0,0,0,0.0074,0
63113.85,31127.42,2500.0,29486.43,0.0396,34162.39,0.965,0.111,0.945,0.5068,1,8091.98,37500.0,0,0,0.0107,0
126842.27,76081.04,10000.0,40761.22,0.0788,23199.1,0.74,0.297,0.844,0.4002,0,9870.11,180000.0,0,0,0.0461,0
44144.98,27609.37,1500.0,15035.6,0.034,7397.86,0.856,0.214,0.814,0.3746,0,4348.97,18000.0,0,0,0.3289,0
28596.39,20542.14,6000.0,2054.24,0.2098,4237.51,0.573,0.391,0.664,0.2817,1,6670.0,144000.0,1,25,0.9983,1
47751.46,34578.74,1500.0,11672.72,0.0314,21271.73,0.785,0.19,0.839,0.2759,0,3121.17,18000.0,0,0,0.183,1
56541.58,30098.52,0.0,26443.06,0.0,22549.88,0.925,0.12,0.945,0.4677,0,7886.34,0.0,0,0,0.009,0
30181.85,22598.04,0.0,7583.81,0.0,11591.85,0.856,0.224,0.919,0.2513,0,5622.28,0.0,0,0,0.2439,1
31184.49,22203.43,14000.0,-5018.93,0.4489,1054.18,0.616,0.301,0.699,0.288,1,7224.91,336000.0,0,0,0.9998,1
81244.0,52352.22,3000.0,25891.77,0.0369,22964.88,0.752,0.287,0.807,0.3556,0,6587.45,54000.0,0,0,0.1222,0
50260.26,35474.61,1500.0,13285.65,0.0298,6563.73,0.732,0.165,0.881,0.2942,0,3691.62,18000.0,0,0,0.3124,0
34516.73,22302.53,0.0,12214.2,0.0,11171.9,0.783,0.2,0.786,0.3539,0,5347.69,0.0,0,0,0.3151,1
79704.77,44081.72,2500.0,33123.04,0.0314,17519.89,0.919,0.05,0.96,0.4469,0,8488.02,37500.0,0,0,0.0058,0
55931.88,24587.66,2500.0,28844.21,0.0447,41770.53,0.966,0.055,0.94,0.5604,0,8011.84,37500.0,0,0,0.0016,0
56619.41,29657.18,0.0,26962.23,0.0,24998.31,0.951,0.117,0.904,0.4762,0,7670.45,0.0,0,0,0.008,0
59733.01,31417.7,0.0,28315.31,0.0,38434.6,0.906,0.058,0.958,0.474,0,6138.06,0.0,0,0,0.0016,0
34626.31,21339.76,1500.0,11786.54,0.0433,5808.64,0.768,0.159,0.897,0.3837,0,5483.13,18000.0,0,0,0.3319,1
51164.54,41516.68,14000.0,-4352.14,0.2736,4370.74,0.61,0.278,0.702,0.1886,3,7281.2,336000.0,0,0,0.9998,1
38598.2,22262.5,1500.0,14835.71,0.0389,4439.72,0.736,0.14,0.87,0.4232,0,3068.72,18000.0,0,0,0.3084,1
77520.48,43628.22,0.0,33892.25,0.0,39006.49,0.969,0.067,0.905,0.4372,0,8987.69,0.0,0,0,0.001,0
32530.48,18183.89,0.0,14346.59,0.0,12796.08,0.7,0.205,0.846,0.441,0,3699.01,0.0,0,0,0.2511,0
133050.92,78573.37,3000.0,51477.56,0.0225,25140.97,0.844,0.235,0.82,0.4094,0,8964.04,54000.0,0,0,0.0048,0
29865.99,23009.64,14000.0,-7143.65,0.4688,3405.29,0.542,0.398,0.675,0.2296,2,6825.63,336000.0,1,34,1.0,1
37224.16,25321.39,0.0,11902.77,0.0,11817.97,0.869,0.197,0.755,0.3198,0,5586.1,0.0,0,0,0.2816,1
66393.13,37560.32,6000.0,22832.81,0.0904,36387.5,0.823,0.188,0.815,0.4343,1,6236.61,108000.0,1,9,0.1231,0
65227.35,35003.98,0.0,30223.36,0.0,31267.31,0.925,0.099,0.941,0.4634,0,6919.76,0.0,0,0,0.003,0
47960.89,36388.3,10000.0,1572.6,0.2085,2183.21,0.505,0.493,0.703,0.2413,1,7998.04,240000.0,1,31,0.9993,1
50744.85,28989.86,1500.0,20254.99,0.0296,7847.57,0.789,0.132,0.801,0.4287,1,3865.95,18000.0,0,0,0.396,0
54048.84,37564.95,3000.0,13483.89,0.0555,13699.58,0.707,0.159,0.882,0.305,0,4806.6,36000.0,0,0,0.2612,0
32349.36,22635.09,0.0,9714.27,0.0,11314.17,0.737,0.163,0.829,0.3003,0,4390.19,0.0,0,0,0.296,1
104399.2,58533.9,6000.0,39865.3,0.0575,8004.44,0.773,0.224,0.908,0.4393,0,13232.17,108000.0,0,0,0.0497,0
45277.96,21606.01,2500.0,21171.96,0.0552,36797.5,0.902,0.094,0.94,0.5228,0,9385.08,37500.0,0,0,0.0083,0
55598.56,25104.87,5000.0,25493.69,0.0899,33113.95,0.966,0.128,0.966,0.5485,0,5602.93,75000.0,0,0,0.0091,0
75435.52,37176.72,0.0,38258.8,0.0,24936.19,0.922,0.073,0.969,0.5072,0,7801.88,0.0,0,0,0.0017,0
93422.31,64242.51,15000.0,14179.8,0.1606,37630.85,0.849,0.25,0.94,0.3123,0,13736.33,270000.0,1,21,0.1212,0
56621.0,32092.29,10000.0,14528.71,0.1766,22513.29,0.697,0.222,0.885,0.4332,0,14421.53,180000.0,1,19,0.4589,0
54218.0,23963.03,5000.0,25254.97,0.0922,37322.68,0.955,0.117,0.927,0.558,0,7778.46,75000.0,0,0,0.0082,0
90594.24,47737.47,5000.0,37856.77,0.0552,7806.6,0.952,0.138,0.936,0.4731,0,5349.18,75000.0,0,0,0.017,0
81154.75,41278.19,5000.0,34876.56,0.0616,25543.23,0.978,0.065,0.919,0.4914,0,6527.44,75000.0,0,0,0.0041,0
35000.0,21277.53,6000.0,7722.47,0.1714,33797.4,0.751,0.181,0.936,0.3921,0,12128.8,108000.0,1,8,0.2471,0
32785.45,23149.6,0.0,9635.85,0.0,12463.51,0.808,0.142,0.906,0.2939,0,5695.39,0.0,0,0,0.1547,0
42416.2,25036.71,1500.0,15879.49,0.0354,11443.74,0.778,0.216,0.772,0.4097,0,5096.8,18000.0,0,0,0.3554,0
64068.35,32075.16,0.0,31993.19,0.0,27032.16,0.949,0.142,0.891,0.4994,0,8643.34,0.0,0,0,0.0055,0
49595.31,28871.61,3000.0,17723.7,0.0605,11287.12,0.831,0.15,0.838,0.4179,1,3649.31,36000.0,0,0,0.4151,1
47337.87,19347.2,0.0,27990.67,0.0,33361.53,0.926,0.057,0.96,0.5913,1,5306.52,0.0,0,0,0.0065,0
34831.25,21899.79,4500.0,8431.46,0.1292,8725.18,0.779,0.174,0.792,0.3713,0,5698.0,54000.0,0,0,0.6961,0
36188.09,25551.86,0.0,10636.23,0.0,7693.57,0.838,0.112,0.79,0.2939,0,5722.01,0.0,0,0,0.2405,0
